pointid	key	value	Naam	area_prop_sb	openheid_klasse	openheid_waarde	is_sbp	X	Y
DM_200.6	highway	unclassified	De Moeren	0.0319268260282515	4	1.56161773204803	1	27477.861962982	194454.294448294
DM_200.7	highway	unclassified	De Moeren	0.0475251645027058	4	1.56184065341949	1	27522.4506023779	194478.816024496
DM_200.8	highway	unclassified	De Moeren	0.0667804555217743	4	1.56205463409424	1	27567.1137972015	194503.202030908
DM_200.9	highway	unclassified	De Moeren	0.079640438046786	4	1.56201672554016	1	27612.0289281902	194527.06985141
DM_201.1	highway	track	De Moeren	0.115583655501188	4	1.55702555179596	1	26206.7788140003	196074.937367058
DM_201.2	highway	track	De Moeren	0.115766182895002	4	1.55688416957855	1	26249.5257488721	196100.032639421
DM_201.3	highway	track	De Moeren	0.0985827236935767	4	1.5575647354126	1	26296.4392676976	196114.918924392
DM_203.2	highway	track	De Moeren	0	3	1.50014674663544	1	27450.0974053773	193757.608053625
DM_206	highway	track	De Moeren	0.01001068958711	3	1.48822224140167	1	26466.227536873	192066.651056461
DM_206.1	highway	track	De Moeren	0.00643672247913739	3	1.49322092533112	1	26424.052321084	192040.040140468
DM_206.10	highway	track	De Moeren	0	4	1.56117510795593	1	26053.2036375982	191787.128010816
DM_206.11	highway	track	De Moeren	0	4	1.56362962722778	1	26009.5703527717	191762.929869213
DM_206.12	highway	track	De Moeren	0	4	1.56464111804962	1	25962.7396383784	191752.593715845
DM_206.13	highway	track	De Moeren	0.00242639176580928	4	1.56501948833466	1	25913.3312424612	191759.545354175
DM_206.14	highway	track	De Moeren	0.0213278558712496	4	1.56503045558929	1	25863.9228465441	191766.496992505
DM_206.15	highway	track	De Moeren	0.0473230983942051	4	1.56461226940155	1	25814.514450627	191773.448630835
DM_206.16	highway	track	De Moeren	0.0772996551033232	4	1.56541359424591	1	25765.1060547099	191780.400269165
DM_206.17	highway	track	De Moeren	0.0983640454708699	4	1.56538605690002	1	25715.6886367957	191787.287295608
DM_206.18	highway	track	De Moeren	0.102125801831403	4	1.56449711322784	1	25666.2658430219	191794.135822324
DM_206.19	highway	track	De Moeren	0.105253835117556	4	1.56160116195679	1	25616.8430492482	191800.984349039
DM_206.2	highway	track	De Moeren	0.0025132209586449	3	1.49545180797577	1	26383.4434787252	192011.049852701
DM_206.20	highway	track	De Moeren	0.108378513881197	4	1.5608024597168	1	25567.4202554744	191807.832875754
DM_206.21	highway	track	De Moeren	0.111083070603245	4	1.55961978435516	1	25517.9974617007	191814.68140247
DM_206.22	highway	track	De Moeren	0.110926002163526	4	1.55717527866364	1	25468.6804059273	191822.248170643
DM_206.23	highway	track	De Moeren	0.0992745612934749	4	1.5552020072937	1	25419.0722563627	191824.252277628
DM_206.24	highway	track	De Moeren	0.0833486841219463	4	1.55251777172089	1	25369.3786437128	191819.773469262
DM_206.25	highway	track	De Moeren	0.0635720279112827	4	1.54999959468842	1	25319.7039874409	191815.092828705
DM_206.26	highway	track	De Moeren	0.0452084186000118	4	1.54808902740479	1	25270.0454715719	191810.240338184
DM_206.27	highway	track	De Moeren	0.029519554369563	4	1.54729437828064	1	25220.4110692278	191806.721819936
DM_206.29	highway	track	De Moeren	0.0191926207110973	4	1.54625713825226	1	25122.0332109919	191797.119774423
DM_206.3	highway	track	De Moeren	0	4	1.51015484333038	1	26342.7420239401	191982.190139286
DM_206.30	highway	track	De Moeren	0.0498409251545349	4	1.54468333721161	1	25072.3317450824	191792.728971647
DM_206.4	highway	track	De Moeren	0	4	1.51744675636292	1	26301.9560668713	191953.449565726
DM_206.5	highway	track	De Moeren	0	4	1.52882313728333	1	26261.1086510184	191924.797451643
DM_206.6	highway	track	De Moeren	0	4	1.54058599472046	1	26219.944258293	191896.601571906
DM_206.7	highway	track	De Moeren	0	4	1.54474461078644	1	26178.7798655676	191868.405692169
DM_206.8	highway	track	De Moeren	0	4	1.55325365066528	1	26137.6154728422	191840.209812433
DM_206.9	highway	track	De Moeren	0	4	1.55960738658905	1	26096.1283896033	191812.498696981
DM_208.1	highway	track	De Moeren	0	4	1.54225122928619	1	26781.1306453755	194860.23561821
DM_208.1.1	highway	track	De Moeren	0	4	1.54700374603271	1	26747.1014640949	194902.396642858
DM_208.1.2	highway	track	De Moeren	0	4	1.54803490638733	1	26713.3625408991	194944.789460135
DM_209.1	highway	unclassified	De Moeren	0	4	1.52642488479614	1	27525.2236099462	193669.578469562
DM_209.11	highway	unclassified	De Moeren	0	4	1.56495249271393	1	27989.9731189879	193866.441023859
DM_209.12	highway	unclassified	De Moeren	0	4	1.56517791748047	1	28038.3945528003	193881.1906456
DM_209.13	highway	unclassified	De Moeren	0	4	1.56516706943512	1	28086.8159866128	193895.94026734
DM_209.14	highway	unclassified	De Moeren	0	4	1.56462109088898	1	28135.1401851006	193911.004107012
DM_209.15	highway	unclassified	De Moeren	0	4	1.56293451786041	1	28183.4223482174	193926.203385145
DM_209.16	highway	unclassified	De Moeren	0	4	1.56212687492371	1	28231.5965127352	193941.739259717
DM_209.17	highway	unclassified	De Moeren	0	4	1.55958783626556	1	28279.7990886344	193957.188474476
DM_209.18	highway	unclassified	De Moeren	0	4	1.55798602104187	1	28327.9146163124	193972.907206044
DM_209.19	highway	unclassified	De Moeren	0	4	1.55502474308014	1	28376.0264953579	193988.637231113
DM_209.2	highway	unclassified	De Moeren	0	4	1.53044760227203	1	27570.2270935665	193692.748990833
DM_209.24	highway	unclassified	De Moeren	0	4	1.55547714233398	1	28614.650161797	194071.929253343
DM_209.26	highway	unclassified	De Moeren	0	4	1.54935050010681	1	28695.2620094193	194133.129819392
DM_209.3	highway	unclassified	De Moeren	0	4	1.53768765926361	1	27615.2239694077	193715.932340033
DM_209.4	highway	unclassified	De Moeren	0	4	1.54447722434998	1	27660.1563102998	193739.240139741
DM_213.1	highway	unclassified	De Moeren	0.0579736883233507	4	1.54735231399536	1	26941.7382901826	196017.684023229
DM_214.1	waterway	canal	De Moeren	0.069575428451846	4	1.5537189245224	1	25682.9930191961	196360.924588852
DM_214.1.1	waterway	canal	De Moeren	0.0860843221452656	4	1.55483031272888	1	25711.815532629	196319.857049073
DM_214.1.2	waterway	canal	De Moeren	0.10780271341667	4	1.55541360378265	1	25741.2508362483	196279.234606419
DM_214.1.29	waterway	canal	De Moeren	0.0590811608280773	4	1.55321717262268	1	26539.3806334802	195184.810549169
DM_214.1.3	waterway	canal	De Moeren	0.126896812484545	4	1.55697929859161	1	25771.3913303713	196239.124373064
DM_214.1.30	waterway	canal	De Moeren	0.0470595197650148	4	1.55166625976562	1	26567.9609412839	195143.574082158
DM_214.1.31	waterway	canal	De Moeren	0.0267739740482078	4	1.55275690555573	1	26596.5747572799	195102.360886376
DM_214.1.32	waterway	canal	De Moeren	0.0111345152609651	4	1.55468583106995	1	26625.2335363598	195061.178917174
DM_214.1.33	waterway	canal	De Moeren	0	4	1.55002820491791	1	26653.8923154397	195019.996947971
DM_214.1.4	waterway	canal	De Moeren	0.143389656740183	4	1.55914843082428	1	25801.5318244943	196199.01413971
DM_214.1.5	waterway	canal	De Moeren	0.144852718342793	4	1.55972635746002	1	25831.6723186172	196158.903906355
DM_214.4.8	waterway	canal	De Moeren	0	4	1.54605734348297	1	27486.1242122265	193309.849785545
DM_214.5.18	waterway	canal	De Moeren	0	4	1.53971648216248	1	26923.0394116774	192414.816003553
DM_214.5.19	waterway	canal	De Moeren	0	4	1.53786611557007	1	26888.7460681265	192377.31125405
DM_214.5.20	waterway	canal	De Moeren	0	4	1.53582358360291	1	26852.1241249996	192342.053760903
DM_214.5.21	waterway	canal	De Moeren	0	4	1.53450286388397	1	26814.7027600139	192307.675630868
DM_214.5.22	waterway	canal	De Moeren	0	4	1.53026854991913	1	26776.1249248414	192274.569616688
DM_214.8	waterway	canal	De Moeren	0.146542270837359	4	1.54210138320923	1	24988.770555239	191746.264123405
DM_214.8.1	waterway	canal	De Moeren	0.172054755182539	4	1.5467529296875	1	24977.0173514968	191699.241468272
DM_214.8.10	waterway	canal	De Moeren	0.181026867608307	4	1.54790329933167	1	24710.7370588505	191374.808683761
DM_214.8.11	waterway	canal	De Moeren	0.146488534860679	4	1.54634177684784	1	24682.8571868292	191337.992086709
DM_214.8.12	waterway	canal	De Moeren	0.10394858291487	4	1.54494547843933	1	24672.6300250708	191290.614105997
DM_214.8.13	waterway	canal	De Moeren	0.0682179224542621	4	1.54257774353027	1	24662.4028633124	191243.236125285
DM_214.8.14	waterway	canal	De Moeren	0.0413522313102435	4	1.5399534702301	1	24652.175868565	191195.858108522
DM_214.8.2	waterway	canal	De Moeren	0.200765403875716	4	1.5462121963501	1	24965.2641477546	191652.218813139
DM_214.8.3	waterway	canal	De Moeren	0.22298246609718	4	1.55173623561859	1	24951.3494836452	191605.829431035
DM_214.8.4	waterway	canal	De Moeren	0.225879097656583	4	1.55487656593323	1	24933.961955323	191561.204940602
DM_214.8.5	waterway	canal	De Moeren	0.237142758543311	4	1.55162966251373	1	24896.7291695502	191530.17289978
DM_214.8.6	waterway	canal	De Moeren	0.23943671905611	4	1.5569669008255	1	24859.4963837774	191499.140858958
DM_214.8.7	waterway	canal	De Moeren	0.232016709799659	4	1.55364108085632	1	24822.2635980046	191468.108818137
DM_214.8.8	waterway	canal	De Moeren	0.220088000757658	4	1.55342376232147	1	24785.0308122318	191437.076777315
DM_214.8.9	waterway	canal	De Moeren	0.203901959815716	4	1.54846382141113	1	24747.798026459	191406.044736493
DM_214.9	waterway	canal	De Moeren	0.00733001744887356	4	1.53004729747772	1	24621.0177436509	191065.122658514
DM_215	highway	tertiary	De Moeren	0.02406784240375	3	1.47422540187836	1	26585.9314451536	191979.640668614
DM_215.1	highway	tertiary	De Moeren	0.0622939136981545	3	1.48491954803467	1	26717.1202644767	191892.069629428
DM_215.1.1	highway	tertiary	De Moeren	0.0656202090300916	3	1.49184191226959	1	26767.4155887456	191858.404815192
DM_215.2	highway	tertiary	De Moeren	0.0263673228117764	3	1.47312474250793	1	26628.6599891789	191950.512906169
DM_217.10	waterway	river	De Moeren	0.00161721842645206	4	1.56271076202393	1	27687.6884898437	196255.181199212
DM_217.11	waterway	river	De Moeren	0.0159124940046106	4	1.56205689907074	1	27649.3803330925	196226.108191546
DM_217.12	waterway	river	De Moeren	0.0211481358544068	4	1.56094861030579	1	27638.8789216034	196179.060714071
DM_217.13	waterway	river	De Moeren	0.0218644693144596	4	1.55889976024628	1	27645.6118526852	196131.79624055
DM_217.14	waterway	river	De Moeren	0.0295985737681028	4	1.55008959770203	1	27598.2665974521	196121.081746048
DM_217.15	waterway	river	De Moeren	0.0391342561766766	4	1.54435575008392	1	27548.4056541164	196117.604990287
DM_217.16	waterway	river	De Moeren	0.0476898810874482	4	1.5417732000351	1	27499.525830431	196107.658029209
DM_217.17	waterway	river	De Moeren	0.0613144832075288	4	1.5402113199234	1	27452.0361674322	196091.92364332
DM_217.18	waterway	river	De Moeren	0.0710194548455437	4	1.53867065906525	1	27404.5445352614	196076.195201486
DM_217.19	waterway	river	De Moeren	0.0731680849320546	4	1.53426611423492	1	27356.9860713468	196060.673922235
DM_217.20	waterway	river	De Moeren	0.0731381914561195	4	1.52759349346161	1	27309.2563640665	196045.683456874
DM_217.21	waterway	river	De Moeren	0.0746467455629842	4	1.52349424362183	1	27261.5266567861	196030.692991514
DM_217.22	waterway	river	De Moeren	0.076096387559051	4	1.5197206735611	1	27213.7969495058	196015.702526154
DM_217.24	waterway	river	De Moeren	0.0625684863789285	4	1.5222555398941	1	27118.2817584521	195985.933278679
DM_217.25	waterway	river	De Moeren	0.0564681686618541	4	1.53078651428223	1	27070.8827467362	195969.927882803
DM_217.26	waterway	river	De Moeren	0.0540826309456374	4	1.54141914844513	1	27023.4837350202	195953.922486928
DM_217.28	waterway	river	De Moeren	0.0515654251380813	4	1.54841601848602	1	26928.5670888194	195922.623242553
DM_217.29	waterway	river	De Moeren	0.0432383919469494	4	1.55089163780212	1	26880.8409368571	195907.690385251
DM_217.30	waterway	river	De Moeren	0.0511257795684547	4	1.55455780029297	1	26833.3297120163	195892.021226917
DM_217.31	waterway	river	De Moeren	0.0709804771181554	4	1.55780982971191	1	26785.8184871755	195876.352068582
DM_217.32	waterway	river	De Moeren	0.0796088774501157	4	1.56199061870575	1	26738.3326271783	195860.606273246
DM_217.33	waterway	river	De Moeren	0.0967396099753295	4	1.56340754032135	1	26690.854701107	195844.836506452
DM_217.34	waterway	river	De Moeren	0.102945892393838	4	1.56341171264648	1	26643.3767750356	195829.066739657
DM_217.35	waterway	river	De Moeren	0.102872856107195	4	1.56335961818695	1	26595.8988489643	195813.296972863
DM_217.36	waterway	river	De Moeren	0.102224738050346	4	1.56318426132202	1	26548.4701583551	195797.380821273
DM_217.37	waterway	river	De Moeren	0.0961937736507148	4	1.56233298778534	1	26501.1125456814	195781.25334377
DM_217.38	waterway	river	De Moeren	0.0839540650259639	4	1.56170928478241	1	26453.9080903022	195764.708269078
DM_217.39	waterway	river	De Moeren	0.0779315295848456	4	1.56181597709656	1	26408.9570683157	195742.926396519
DM_217.7	waterway	river	De Moeren	0	4	1.56050074100494	1	27825.3088703352	196313.347690235
DM_217.8	waterway	river	De Moeren	0	4	1.56210350990295	1	27781.5566856607	196289.816829666
DM_217.9	waterway	river	De Moeren	0	4	1.56271696090698	1	27734.6580513727	196272.406145156
DM_218.1	highway	unclassified	De Moeren	0.113505232026982	4	1.55603551864624	1	26323.9995755883	196187.534440475
DM_218.2	highway	unclassified	De Moeren	0.119942945543299	4	1.55474197864532	1	26325.6895791149	196234.03517833
DM_218.3	highway	unclassified	De Moeren	0.113100947878763	4	1.55447554588318	1	26327.5856392281	196280.52683205
DM_218.4	highway	unclassified	De Moeren	0.105158815417493	4	1.5563051700592	1	26331.1551929923	196326.912416668
DM_218.5	highway	unclassified	De Moeren	0.0991489741360339	4	1.55778074264526	1	26336.8292284325	196373.095929547
DM_221	highway	unclassified	De Moeren	0.00910947252144464	4	1.54664194583893	1	25127.7726825739	192067.331172633
DM_222.1	highway	track	De Moeren	0	4	1.56209993362427	1	26632.9923308834	192645.102798996
DM_222.12	highway	track	De Moeren	0	4	1.56119871139526	1	27154.2319910008	192829.371051109
DM_222.2	highway	track	De Moeren	0	4	1.56315767765045	1	26680.3890636874	192664.492146782
DM_222.3	highway	track	De Moeren	0	4	1.5634731054306	1	26727.8314837256	192683.767991083
DM_222.4	highway	track	De Moeren	0	4	1.56318986415863	1	26775.4438776492	192702.621559257
DM_222.5	highway	track	De Moeren	0	4	1.56139767169952	1	26823.0562715728	192721.475127431
DM_222.6	highway	track	De Moeren	0	4	1.56026721000671	1	26870.6686654964	192740.328695606
DM_222.7	highway	track	De Moeren	0	4	1.55974054336548	1	26918.28105942	192759.18226378
DM_222.8	highway	track	De Moeren	0	4	1.56043744087219	1	26965.8934533436	192778.035831955
DM_222.9	highway	track	De Moeren	0	4	1.55925130844116	1	27013.622661732	192796.589779607
DM_224.10	highway	unclassified	De Moeren	0.0711359612274239	4	1.54613828659058	1	24555.4107781289	191292.245568759
DM_224.11	highway	unclassified	De Moeren	0.0537457423817379	4	1.54512572288513	1	24572.5270461694	191246.813050717
DM_224.5	highway	unclassified	De Moeren	0.129003442571995	4	1.53010368347168	1	24469.8903819369	191519.430990621
DM_224.6	highway	unclassified	De Moeren	0.133544793054603	4	1.53889119625092	1	24486.9457059668	191473.975640926
DM_224.7	highway	unclassified	De Moeren	0.123182426625638	4	1.54064798355103	1	24504.0619740073	191428.543122884
DM_224.8	highway	unclassified	De Moeren	0.107234854877793	4	1.54355919361115	1	24521.1782420479	191383.110604842
DM_224.9	highway	unclassified	De Moeren	0.0893972665650209	4	1.54458117485046	1	24538.2945100884	191337.678086801
DM_225	highway	track	De Moeren	0.0407805879625497	4	1.51089704036713	1	25464.3258553247	192226.403509893
DM_225.1	highway	track	De Moeren	0.0520778168869118	3	1.50732672214508	1	25446.5597755887	192275.35769889
DM_225.10	highway	track	De Moeren	0.729199496651969	4	1.56500458717346	1	25274.7205463611	192711.810690731
DM_225.2	highway	track	De Moeren	0.0850392990084109	3	1.50410676002502	1	25427.9488004917	192324.041116003
DM_225.3	highway	track	De Moeren	0.131730326867985	3	1.50533330440521	1	25409.3378253948	192372.724533115
DM_225.4	highway	track	De Moeren	0.208146154654631	4	1.51081395149231	1	25390.7268502979	192421.407950228
DM_225.5	highway	track	De Moeren	0.299339862602717	4	1.52250933647156	1	25371.3654130924	192469.796938881
DM_225.6	highway	track	De Moeren	0.389013002461713	4	1.52640509605408	1	25351.9069497069	192518.147861297
DM_225.7	highway	track	De Moeren	0.489832874681148	4	1.54093933105469	1	25332.6120616677	192566.564198748
DM_225.8	highway	track	De Moeren	0.591790701144245	4	1.55669462680817	1	25313.3649200956	192614.999630378
DM_225.9	highway	track	De Moeren	0.687251111866256	4	1.56268441677094	1	25294.0569787947	192663.410836635
DM_227.10	highway	unclassified	De Moeren	0.0573728908895447	3	1.48936629295349	1	25636.8510933646	192268.175774171
DM_227.11	highway	unclassified	De Moeren	0.063136656269755	3	1.48840606212616	1	25684.0586102484	192286.647398077
DM_227.13	highway	unclassified	De Moeren	0.0543338415217641	3	1.49247086048126	1	25778.4505092404	192323.648712753
DM_227.15	highway	unclassified	De Moeren	0.049906835037862	3	1.5049649477005	1	25872.6367904746	192361.172582915
DM_227.16	highway	unclassified	De Moeren	0.0607756599353936	4	1.51895225048065	1	25919.7930969027	192379.773506681
DM_227.17	highway	unclassified	De Moeren	0.0609055980659646	4	1.5298980474472	1	25967.0813752537	192398.03803054
DM_227.18	highway	unclassified	De Moeren	0.0535279781203039	4	1.53466212749481	1	26014.3696536047	192416.302554398
DM_227.19	highway	unclassified	De Moeren	0.0493770066862409	4	1.53919684886932	1	26061.6579319557	192434.567078257
DM_227.23	highway	unclassified	De Moeren	0.0378204975409143	4	1.54138958454132	1	26249.248227521	192511.485835991
DM_227.24	highway	unclassified	De Moeren	0.0336559864289531	4	1.54117131233215	1	26297.0614639829	192528.322681264
DM_227.25	highway	unclassified	De Moeren	0.0281227781985821	4	1.54063510894775	1	26344.965700089	192544.904546789
DM_227.26	highway	unclassified	De Moeren	0.0205727513789391	4	1.54104900360107	1	26392.8699361951	192561.486412313
DM_227.27	highway	unclassified	De Moeren	0.00738524403573348	4	1.5423344373703	1	26440.7741723012	192578.068277838
DM_227.28	highway	unclassified	De Moeren	0	4	1.5464643239975	1	26488.6784084073	192594.650143362
DM_227.8	highway	unclassified	De Moeren	0.0404139740657066	3	1.49907684326172	1	25542.5808871352	192230.863247827
DM_227.9	highway	unclassified	De Moeren	0.049810798358291	3	1.49485492706299	1	25589.7159902499	192249.519510999
DM_229	highway	unclassified	De Moeren	0.000145248899830692	4	1.53581690788269	1	24245.805138149	193777.935823058
DM_229.1	highway	unclassified	De Moeren	0.00451681361729572	4	1.533034324646	1	24260.9747536251	193738.778322875
DM_231.1	highway	unclassified	De Moeren	0.00847466870770945	3	1.50939536094666	1	24532.063896249	193568.104075754
DM_231.2	highway	unclassified	De Moeren	0.0079741047079208	3	1.5085985660553	1	24513.5822141577	193615.474144899
DM_231.3	highway	unclassified	De Moeren	0.00712391287365074	4	1.5117427110672	1	24495.1005320663	193662.844214044
DM_231.4	highway	unclassified	De Moeren	0.00581756529619793	4	1.51713454723358	1	24476.618849975	193710.21428319
DM_232	highway	track	De Moeren	0	4	1.5470232963562	1	24606.6682701653	193926.191445962
DM_232.1	highway	track	De Moeren	0	4	1.54307317733765	1	24626.5650957957	193879.348886535
DM_232.3	highway	track	De Moeren	0	4	1.53669059276581	1	24568.4484755265	193824.803421439
DM_232.4	highway	track	De Moeren	3.05536234381005e-06	4	1.53688812255859	1	24520.5744930944	193807.536968274
DM_234	highway	track	De Moeren	0.00552130532104575	4	1.53815734386444	1	25816.9208012383	194595.466042877
DM_234.1	highway	track	De Moeren	0.0336918736879126	4	1.53662550449371	1	25867.7922022913	194614.494035648
DM_234.2	highway	track	De Moeren	0.0699218659602968	4	1.53608703613281	1	25918.6636033443	194633.522028418
DM_234.3	highway	track	De Moeren	0.104131477329288	4	1.53592395782471	1	25969.5414723187	194652.532538592
DM_235	highway	track	De Moeren	0	4	1.54932165145874	1	24821.6479976457	193949.988324345
DM_235.1	highway	track	De Moeren	0.0114679627382366	4	1.55126750469208	1	24864.1206430581	193971.774613126
DM_235.2	highway	track	De Moeren	0.056408494784521	4	1.55497848987579	1	24906.5353902223	193993.675626659
DM_235.3	highway	track	De Moeren	0.0927908340881644	4	1.55916333198547	1	24948.9501373865	194015.576640192
DM_235.4	highway	track	De Moeren	0.130112588677748	4	1.56145977973938	1	24992.497476546	194035.127012964
DM_235.5	highway	track	De Moeren	0.169621719898337	4	1.56265532970428	1	25036.0576828422	194054.650680606
DM_235.6	highway	track	De Moeren	0.210477395594765	4	1.56170749664307	1	25079.6178891385	194074.174348249
DM_235.7	highway	track	De Moeren	0.251611009419302	4	1.56305682659149	1	25123.1780954347	194093.698015891
DM_236.1	highway	unclassified	De Moeren	3.6408174534825e-05	3	1.49931228160858	1	24795.9943251704	193668.996096018
DM_236.2	highway	unclassified	De Moeren	0	3	1.502232670784	1	24787.7087059438	193718.445146442
DM_236.3	highway	unclassified	De Moeren	0	3	1.5076310634613	1	24788.8055061797	193768.97577801
DM_237	highway	track	De Moeren	0	4	1.51712989807129	1	24792.3161414696	193820.089981057
DM_237.1	highway	track	De Moeren	0	4	1.53068017959595	1	24796.2743351027	193871.835173191
DM_237.10	highway	track	De Moeren	0.0353597875521051	4	1.56695258617401	1	24648.0077769199	194301.176110215
DM_237.4	highway	track	De Moeren	0	4	1.56088066101074	1	24790.5346140163	194026.434768687
DM_237.5	highway	track	De Moeren	0.000633799193074474	4	1.56316125392914	1	24771.6469298559	194074.746238295
DM_237.6	highway	track	De Moeren	0.00715723704396712	4	1.56599020957947	1	24751.5220218768	194122.581849242
DM_237.7	highway	track	De Moeren	0.0117628169160121	4	1.56699097156525	1	24731.4560913248	194170.442197597
DM_237.8	highway	track	De Moeren	0.0150070139945536	4	1.56713819503784	1	24708.425420526	194216.79570917
DM_237.9	highway	track	De Moeren	0.0217375642525783	4	1.56707990169525	1	24678.4586037581	194259.152251031
DM_241.1	waterway	river	De Moeren	0.0462199397469947	3	1.49192690849304	0	32091.9931721982	195278.926859182
DM_241.1.1	waterway	river	De Moeren	0.049409340319597	3	1.50083637237549	0	32045.6401703575	195259.399419736
DM_241.2	waterway	river	De Moeren	0.0524999845663686	3	1.50014328956604	0	31869.573004296	195060.220237533
DM_246	highway	unclassified	De Moeren	0	4	1.55278491973877	1	25353.3509176178	191226.626980995
DM_246.1	highway	unclassified	De Moeren	0	4	1.55104267597198	1	25303.3310616397	191212.864335623
DM_246.10	highway	unclassified	De Moeren	0.00842646694100324	4	1.53699290752411	1	24853.2805385476	191088.540825644
DM_246.2	highway	unclassified	De Moeren	0	4	1.55077195167542	1	25253.3112056615	191199.101690251
DM_246.3	highway	unclassified	De Moeren	0	4	1.55138945579529	1	25203.2913496833	191185.339044879
DM_246.4	highway	unclassified	De Moeren	0	4	1.55135631561279	1	25153.2714937052	191171.576399507
DM_246.5	highway	unclassified	De Moeren	0.000436840303804003	4	1.55389249324799	1	25103.251637727	191157.813754135
DM_246.6	highway	unclassified	De Moeren	0.00179795103897775	4	1.5530800819397	1	25053.2317817488	191144.051108763
DM_246.7	highway	unclassified	De Moeren	0.00301785119978742	4	1.55152297019958	1	25003.2119257707	191130.288463391
DM_246.8	highway	unclassified	De Moeren	0.00426359686872148	4	1.54397857189178	1	24953.1920697925	191116.525818019
DM_248.1	highway	unclassified	De Moeren	0.0221165067760957	4	1.54644560813904	0	24873.9245237862	189880.964496568
DM_248.2	highway	unclassified	De Moeren	0.00905286623439875	4	1.54634582996368	0	24824.3224674223	189889.674320621
DM_248.3	highway	unclassified	De Moeren	0.00353696022939058	4	1.54497373104095	0	24774.8022118356	189898.838826373
DM_248.4	highway	unclassified	De Moeren	8.98693928315334e-05	4	1.54333055019379	0	24725.191581709	189907.50965354
DM_250.1	highway	track	De Moeren	0	4	1.53810000419617	0	25699.1235976529	190377.37222818
DM_250.2	highway	track	De Moeren	0	4	1.53774797916412	0	25687.3985154465	190430.456943376
DM_250.3	highway	track	De Moeren	0	4	1.540696144104	0	25675.8507040982	190483.580824315
DM_253	highway	unclassified	De Moeren	0	3	1.49797999858856	0	26947.7498486022	190637.732992629
DM_253.1	highway	unclassified	De Moeren	0	3	1.49771952629089	0	26954.016025676	190685.113517075
DM_253.10	highway	unclassified	De Moeren	0	4	1.53713238239288	0	26871.355534757	191107.135031168
DM_253.11	highway	unclassified	De Moeren	0	4	1.53844892978668	0	26858.0674935233	191153.54521981
DM_253.12	highway	unclassified	De Moeren	0	4	1.54008817672729	0	26844.7082747793	191199.934899323
DM_253.2	highway	unclassified	De Moeren	0	3	1.49652016162872	0	26957.4052600729	190732.746692146
DM_253.3	highway	unclassified	De Moeren	0	3	1.49558806419373	0	26954.2967871479	190780.921529071
DM_253.4	highway	unclassified	De Moeren	0	3	1.49633729457855	0	26950.3828965532	190829.030782469
DM_253.5	highway	unclassified	De Moeren	0	3	1.50658071041107	0	26940.5741443506	190876.003150979
DM_253.6	highway	unclassified	De Moeren	0	4	1.51479268074036	0	26924.590563365	190921.518024161
DM_253.7	highway	unclassified	De Moeren	0	4	1.51448142528534	0	26911.2794827904	190967.921610053
DM_253.8	highway	unclassified	De Moeren	0	4	1.52310991287231	0	26897.9684022159	191014.325195944
DM_253.9	highway	unclassified	De Moeren	0	4	1.53006184101105	0	26884.6573216413	191060.728781835
DM_254.1	highway	unclassified	De Moeren	0	4	1.52929103374481	0	27013.8249888282	191285.86592233
DM_254.2	highway	unclassified	De Moeren	0	4	1.52761995792389	0	27034.0697215016	191234.607205951
DM_256	highway	unclassified	De Moeren	0.0387025434068399	3	1.4765567779541	1	26663.9843591996	191900.798417619
DM_256.1	highway	unclassified	De Moeren	0.0247015260656872	3	1.47466945648193	1	26592.3800567015	191830.312510544
DM_256.1.1	highway	unclassified	De Moeren	0.0247015260656874	3	1.48020052909851	1	26556.0918007819	191795.414386622
DM_256.1.10	highway	unclassified	De Moeren	0	4	1.54042208194733	1	26185.4615560993	191540.376725325
DM_256.1.11	highway	unclassified	De Moeren	0	4	1.54563939571381	1	26145.6216939479	191509.594922881
DM_256.1.12	highway	unclassified	De Moeren	0	4	1.54789865016937	1	26100.4010744074	191488.935830113
DM_256.1.13	highway	unclassified	De Moeren	0	4	1.55191349983215	1	26050.5250666433	191492.210800546
DM_256.1.14	highway	unclassified	De Moeren	0	4	1.55473434925079	1	26001.248334113	191502.53250627
DM_256.1.15	highway	unclassified	De Moeren	0	4	1.55460977554321	1	25951.9716015827	191512.854211995
DM_256.1.16	highway	unclassified	De Moeren	0.00754063071436648	4	1.554682970047	1	25902.9774414868	191510.451069581
DM_256.1.17	highway	unclassified	De Moeren	0.0259311596217871	4	1.5546168088913	1	25855.4434711894	191493.860239412
DM_256.1.18	highway	unclassified	De Moeren	0.0468925622670944	4	1.55462741851807	1	25807.9095008921	191477.269409244
DM_256.1.19	highway	unclassified	De Moeren	0.0582963575862888	4	1.55522906780243	1	25763.5195778993	191453.897132585
DM_256.1.2	highway	unclassified	De Moeren	0.0247015185523301	3	1.48543846607208	1	26520.2146873714	191760.095993166
DM_256.1.20	highway	unclassified	De Moeren	0.0632319984469838	4	1.55522453784943	1	25720.2912550117	191428.090845476
DM_256.1.21	highway	unclassified	De Moeren	0.0633331779175385	4	1.55501663684845	1	25677.207397916	191402.042520468
DM_256.1.22	highway	unclassified	De Moeren	0.0584654403219625	4	1.55431127548218	1	25633.9977666114	191376.205931571
DM_256.1.23	highway	unclassified	De Moeren	0.0627833844120433	4	1.55316281318665	1	25584.9664793283	191374.620957562
