pointid	key	value	Naam	tar_group	cvvi	area_prop_sb	openheid_klasse	openheid_waarde	is_sbp	in_sample	sample_order	batch	X	Y
Zn_205195.3	highway	path	Zandleemstreek	4	0.536342628681346	0.0033705960215203	4	1.51343393325806	1	1	123	eerste set	164995.129142557	165621.529951304
Zn_205251.1	highway	track	Zandleemstreek	1	0.445434547378259	0	3	1.49188029766083	0	1	1727	eerste set	167745.26746121	159631.834080037
Zn_205284	highway	path	Zandleemstreek	1	0.394336379162327	0	3	1.35263431072235	0	1	2557	eerste set	92418.9733005337	160694.65653364
Zn_205354.5	highway	track	Zandleemstreek	4	0.726286334980121	0	4	1.51810705661774	1	1	73	eerste set	93584.7264356337	165526.899251248
Zn_205362	highway	track	Zandleemstreek	3	0.340905304886551	0	3	1.45105409622192	1	1	525	eerste set	95282.9499355933	164232.703020801
Zn_20541.8	highway	unclassified	Zandleemstreek	1	0.30207370724387	0	3	1.43133687973022	0	1	17	eerste set	221913.92503502	178641.970183465
Zn_205568.3	highway	track	Zandleemstreek	1	0.265273995524289	0	3	1.44784772396088	0	1	481	eerste set	54177.9759075471	185042.198999071
Zn_205592.3	highway	path	Zandleemstreek	1	0.639818300694335	0	3	1.48136603832245	0	1	2849	eerste set	60045.6227253659	181058.10075209
Zn_205635	highway	track	Zandleemstreek	2	0.590601508333217	0	4	1.51783227920532	0	1	626	eerste set	78420.2580149113	191424.440574542
Zn_205691.5	highway	track	Zandleemstreek	1	0.494801849807742	0	3	1.37598562240601	0	1	2612	eerste set	115415.798291204	175046.752703197
Zn_205762	highway	track	Zandleemstreek	1	0.510304386851103	0	3	1.42399096488953	0	1	674	eerste set	124156.452218482	181041.892326068
Zn_205793.1	highway	track	Zandleemstreek	1	0.32329562688579	0	3	1.38867628574371	0	1	1956	eerste set	124116.985951111	177888.471057434
Zn_205801	highway	path	Zandleemstreek	1	0.237805908044457	0	3	1.45244765281677	0	1	1351	eerste set	123000.893989806	173638.63754335
Zn_205889.5	highway	track	Zandleemstreek	2	0.615360414582145	0	4	1.54350459575653	0	1	247	eerste set	57548.7765059459	178816.988010862
Zn_206024.2	highway	track	Zandleemstreek	2	0.857907389780653	0	4	1.55452620983124	0	1	868	eerste set	60163.9837401355	179152.53960866
Zn_206070.3	highway	track	Zandleemstreek	1	0.480127118140476	0	3	1.41612589359283	0	1	966	eerste set	125011.821815251	183207.722801028
Zn_206078.1	highway	path	Zandleemstreek	1	0.486900071217573	0	3	1.39314568042755	0	1	1917	eerste set	131501.814925905	180870.470990617
Zn_206379.2	highway	path	Zandleemstreek	1	0.198748545299223	0	3	1.38069558143616	0	1	2065	eerste set	187791.453691059	176364.196481441
Zn_206386.4	highway	track	Zandleemstreek	4	0.527688299749311	0.0535945892738321	4	1.52690327167511	1	1	237	eerste set	189354.04843619	177665.53611785
Zn_206391.2	highway	track	Zandleemstreek	1	0.572841320264083	0	3	1.50406229496002	0	1	1457	eerste set	188203.932646291	177958.719830006
Zn_206406	highway	track	Zandleemstreek	3	0.468688352943421	0.0651436090241783	3	1.4563992023468	1	1	550	eerste set	200436.553487264	182335.369056497
Zn_206408	highway	track	Zandleemstreek	3	0.277239545960669	0.0318764858311811	3	1.42637491226196	1	1	275	eerste set	200079.864025868	182315.550651299
Zn_206461.10	highway	path	Zandleemstreek	3	0.396217755017162	0	3	1.43194603919983	1	1	347	eerste set	195559.778419285	170380.446722375
Zn_206462.2	highway	path	Zandleemstreek	3	0.564036481263647	0	3	1.4562828540802	1	1	257	eerste set	195654.987113791	171346.509713675
Zn_206469.4	highway	path	Zandleemstreek	1	0.358590237921523	0	3	1.41867995262146	0	1	2380	eerste set	210425.405501118	179039.079526979
Zn_206479.2	highway	track	Zandleemstreek	1	0.336691022971849	0	3	1.46810531616211	0	1	1245	eerste set	211680.457588727	176965.600043433
Zn_206485.1	highway	track	Zandleemstreek	1	0.552221440895684	0	3	1.48710024356842	0	1	1238	eerste set	213568.111060753	175973.064003091
Zn_206654.2	highway	track	Zandleemstreek	4	0.604373179590212	0	4	1.55320847034454	1	1	71	eerste set	92145.6854561915	172850.018998208
Zn_206721.4	highway	track	Zandleemstreek	1	0.50556331969716	0	3	1.39624786376953	0	1	1104	eerste set	225289.117900941	176971.547666312
Zn_206725.4	highway	track	Zandleemstreek	3	0.496984245799234	0	3	1.40972244739532	1	1	614	eerste set	123105.836517526	163394.544976697
Zn_206735.1	highway	track	Zandleemstreek	1	0.460184534079759	0	3	1.3798416852951	0	1	704	eerste set	128340.069372695	184913.381669199
Zn_20679.11	highway	track	Zandleemstreek	3	0.330369600099772	0.026261954958868	3	1.39008510112762	1	1	177	eerste set	93040.0257746218	163282.995356704
Zn_206987	highway	track	Zandleemstreek	3	0.639818300694308	0	3	1.47204327583313	1	1	383	eerste set	127877.012935681	187632.748636716
Zn_207642.2	highway	track	Zandleemstreek	1	0.362654009767818	0	3	1.4117546081543	0	1	1431	eerste set	112436.546134863	171753.004071324
Zn_207651.4	highway	path	Zandleemstreek	2	0.473504675131592	0	4	1.52851092815399	0	1	422	eerste set	113290.510600444	170397.552912209
Zn_207660	highway	track	Zandleemstreek	1	0.444004701728618	0	3	1.37065505981445	0	1	2033	eerste set	115324.337796193	170197.335925844
Zn_207666	highway	track	Zandleemstreek	1	0.425341453249206	0	3	1.36503386497498	0	1	2396	eerste set	116500.843421083	171404.711490196
Zn_207677	highway	track	Zandleemstreek	1	0.299063505876178	0	3	1.38163590431213	0	1	516	eerste set	112228.575019705	169657.580855669
Zn_207699.6	highway	path	Zandleemstreek	1	0.204919458102866	0	3	1.41976225376129	0	1	912	eerste set	114584.498287684	172535.578965741
Zn_207819.5	highway	track	Zandleemstreek	1	0.434522567420529	0	3	1.49874722957611	0	1	6	eerste set	113033.280406176	177930.96370767
Zn_207833.1	highway	track	Zandleemstreek	1	0.349032848579192	0	3	1.40280675888062	0	1	1405	eerste set	115737.531670465	182219.884219199
Zn_207837	highway	path	Zandleemstreek	2	0.563810716161143	0	4	1.51335799694061	0	1	318	eerste set	113683.476468918	182583.653356345
Zn_207838.3	highway	track	Zandleemstreek	1	0.37048053332375	0	3	1.50808036327362	0	1	1958	eerste set	112512.580477902	176057.409718059
Zn_207881.4	highway	track	Zandleemstreek	1	0.480954923516524	0	3	1.43297731876373	0	1	1082	eerste set	110887.941768753	167924.53846716
Zn_207966.1	highway	tertiary	Zandleemstreek	1	0.273251029148566	0	3	1.4546138048172	0	1	28	eerste set	123950.977937515	163737.347028455
Zn_20799.8	highway	track	Zandleemstreek	1	0.632819582514524	0	3	1.41591167449951	0	1	1319	eerste set	155781.681097971	181625.503167937
Zn_208010.3	highway	track	Zandleemstreek	1	0.634475193266758	0	3	1.49409031867981	0	1	183	eerste set	75894.3629710009	193732.947921707
Zn_208086	highway	track	Zandleemstreek	1	0.373716499793951	0	3	1.35323655605316	0	1	524	eerste set	123815.965835992	172417.715737601
Zn_20834.2	highway	unclassified	Zandleemstreek	2	0.408183305453557	0	4	1.51094222068787	0	1	312	eerste set	106587.214154007	178879.060433496
Zn_20835	highway	unclassified	Zandleemstreek	1	0.528591360159604	0	3	1.40739846229553	0	1	2939	eerste set	107378.5339261	173856.922536402
Zn_20837.1	highway	track	Zandleemstreek	4	0.738327140450752	0	4	1.51677489280701	1	1	249	eerste set	127340.351759622	188539.913025037
Zn_208414.3	highway	track	Zandleemstreek	1	0.278669391610335	0	3	1.37182414531708	0	1	807	eerste set	126615.147950453	163159.68173503
Zn_208438.1	highway	track	Zandleemstreek	3	0.405850399393709	0.023492227193207	3	1.39300096035004	1	1	178	eerste set	120595.003105975	163537.105178618
Zn_208599.2	highway	unclassified	Zandleemstreek	1	0.403818513470449	0	3	1.46497988700867	0	1	1320	eerste set	58153.0588857922	185702.218138035
Zn_208629.1	highway	unclassified	Zandleemstreek	1	0.38824072139286	0	3	1.42481565475464	0	1	584	eerste set	64833.9570907159	186979.415151745
Zn_208631.2	highway	unclassified	Zandleemstreek	1	0.541384715972116	0	3	1.45875978469849	0	1	1544	eerste set	64799.4459658443	187285.464542545
Zn_208715.2.2	highway	unclassified	Zandleemstreek	1	0.563885971195303	0	3	1.47235977649689	0	1	2245	eerste set	65554.177797133	178617.08235976
Zn_209705	highway	track	Zandleemstreek	1	0.398851681213831	0	3	1.43666982650757	0	1	358	eerste set	106507.821402428	175281.731886514
Zn_209746.2	highway	track	Zandleemstreek	4	0.839921436608987	0	4	1.55415368080139	1	1	180	eerste set	43710.0749090451	162695.514789887
Zn_209751.3	highway	track	Zandleemstreek	3	0.456196017267589	0	3	1.44579064846039	1	1	358	eerste set	40113.2014131845	163199.198768113
Zn_209759.5	highway	track	Zandleemstreek	4	0.520087541295997	0.0515937818113852	4	1.54875636100769	1	1	405	eerste set	34573.3197776054	166784.785345524
Zn_209763.2	highway	track	Zandleemstreek	4	0.556360467776207	0.0492408696394341	4	1.53117740154266	1	1	216	eerste set	37443.213785264	167746.862041378
Zn_209770.2	highway	track	Zandleemstreek	4	0.645838703429626	0.0666925544217784	4	1.52990412712097	1	1	304	eerste set	38138.9969769232	168761.30573362
Zn_209771.2	highway	track	Zandleemstreek	4	0.606104045376648	0	4	1.53645646572113	1	1	442	eerste set	38602.1583982361	168923.577892043
Zn_209867.2	highway	track	Zandleemstreek	1	0.347301982792786	0	3	1.39113795757294	0	1	1786	eerste set	127060.905553553	169457.522751907
Zn_20987.4	highway	track	Zandleemstreek	2	0.745024838493871	0	4	1.53108167648315	0	1	468	eerste set	223263.355476091	171542.576472205
Zn_20988.1	highway	unclassified	Zandleemstreek	1	0.37093206352889	0	3	1.49211895465851	0	1	2752	eerste set	222495.514039679	171592.173820211
Zn_209969.6	highway	track	Zandleemstreek	1	0.486900071217614	0	3	1.43438410758972	0	1	1599	eerste set	199479.337354521	174684.603180516
Zn_209981.4	highway	track	Zandleemstreek	3	0.400281526863417	0.0305689123548319	3	1.38860380649567	1	1	641	eerste set	197541.447707825	172124.07462404
Zn_210006.1	highway	path	Zandleemstreek	3	0.316447418774404	0	3	1.38423299789429	1	1	512	eerste set	196322.772950063	170002.855859248
Zn_210007.1	highway	track	Zandleemstreek	3	0.420148855889963	0	3	1.36553633213043	1	1	413	eerste set	196774.99077726	169503.475327923
Zn_21016.1	highway	track	Zandleemstreek	1	0.511207447261498	0	3	1.35565578937531	0	1	2796	eerste set	224022.20220053	174173.060864159
Zn_210315.5	highway	track	Zandleemstreek	2	0.793790100649803	0	4	1.53817701339722	0	1	592	eerste set	169277.36137011	179790.621049098
Zn_210396.1	highway	track	Zandleemstreek	1	0.598653796991713	0	3	1.49425852298737	0	1	2108	eerste set	169941.404074161	174395.925934006
Zn_21040.1	highway	unclassified	Zandleemstreek	1	0.542363031416613	0	3	1.45782816410065	0	1	747	eerste set	226019.022119446	173307.221452432
Zn_210401.1	highway	track	Zandleemstreek	1	0.417740694795802	0	3	1.46982741355896	0	1	300	eerste set	170395.20894641	173804.011856482
Zn_210448.1	highway	track	Zandleemstreek	4	0.64764482425023	0.212994762182186	4	1.54311966896057	1	1	202	eerste set	167263.304533058	171043.448764334
Zn_210454	highway	track	Zandleemstreek	3	0.369276452776667	0.0743036698293002	3	1.43637311458588	1	1	77	eerste set	167762.040722724	171876.512682066
Zn_210544.3	highway	path	Zandleemstreek	1	0.458905198498485	0	3	1.44286704063416	0	1	397	eerste set	55679.9396205842	190690.514431886
Zn_210672.6	highway	path	Zandleemstreek	3	0.219293169633424	0.028372717894472	3	1.47120571136475	1	1	371	eerste set	136598.86058709	164093.636054732
Zn_210687.1	highway	track	Zandleemstreek	4	0.49389878939743	0.00875063909665399	4	1.52585959434509	1	1	499	eerste set	99055.4391688327	168651.012127378
Zn_210718.3	highway	path	Zandleemstreek	1	0.584355340495369	0	3	1.40015649795532	0	1	143	eerste set	109245.414523546	170912.930058874
Zn_210737	highway	path	Zandleemstreek	1	0.330143834997182	0	3	1.39973175525665	0	1	1287	eerste set	111708.906566762	165809.133826139
Zn_210746	highway	track	Zandleemstreek	1	0.372286654144262	0	3	1.39115512371063	0	1	1110	eerste set	113844.028030767	164907.330467717
Zn_210750	highway	track	Zandleemstreek	1	0.475536561054798	0	3	1.35102188587189	0	1	705	eerste set	113869.099888504	165742.151543978
Zn_210760.1	highway	track	Zandleemstreek	1	0.589171662683614	0	3	1.37677073478699	0	1	2733	eerste set	110200.890024848	166703.734747272
Zn_210785	highway	track	Zandleemstreek	1	0.653213696780431	0	3	1.50865197181702	0	1	1028	eerste set	117632.248938595	165703.079539211
Zn_210799	highway	track	Zandleemstreek	1	0.35798819764803	0	3	1.42165434360504	0	1	1758	eerste set	127039.38324216	163916.402869923
Zn_210809.2	highway	track	Zandleemstreek	1	0.25187859943824	0	3	1.39587354660034	0	1	322	eerste set	127430.25137991	165926.299603751
Zn_210810.2	highway	track	Zandleemstreek	1	0.465226621370581	0	3	1.38250315189362	0	1	712	eerste set	124362.646904882	166008.960383304
Zn_210844.11	highway	track	Zandleemstreek	1	0.37988741259759	0	3	1.46533346176147	0	1	1941	eerste set	121146.594924512	172595.69530595
Zn_210846.4	highway	path	Zandleemstreek	1	0.293043103140885	0	3	1.42250669002533	0	1	215	eerste set	126122.818219577	173995.665373566
Zn_210882.2	highway	track	Zandleemstreek	1	0.66638332776381	0	3	1.42664015293121	0	1	515	eerste set	118267.20200623	177011.591583103
Zn_211105	highway	track	Zandleemstreek	1	0.485620735636428	0	3	1.40505051612854	0	1	995	eerste set	128097.986919824	172939.43499177
Zn_21126.1	highway	track	Zandleemstreek	1	0.513991883526524	0	3	1.43750524520874	0	1	15	eerste set	220830.300961041	174373.78404253
Zn_21155.10	highway	unclassified	Zandleemstreek	2	0.588945897581004	0	4	1.51173746585846	0	1	802	eerste set	226179.891281986	176322.99695564
Zn_21155.19	highway	unclassified	Zandleemstreek	1	0.489383487345992	0	3	1.44577050209045	0	1	2100	eerste set	226518.13396627	176632.175060758
Zn_21157.1.4	highway	unclassified	Zandleemstreek	1	0.807185496735785	0	3	1.49796938896179	0	1	2762	eerste set	226784.436751524	175873.947959079
Zn_21159.9	highway	unclassified	Zandleemstreek	2	0.779115368982535	0	4	1.52517628669739	0	1	589	eerste set	225891.164098499	175896.914472568
Zn_21162.3	highway	tertiary	Zandleemstreek	1	0.408333815521927	0	3	1.36853861808777	0	1	1241	eerste set	225540.766134666	175424.239553022
Zn_21167.1.1	highway	unclassified	Zandleemstreek	1	0.563208675887671	0	3	1.44301176071167	0	1	213	eerste set	227502.798793091	175375.79363443
Zn_21169.1	highway	track	Zandleemstreek	1	0.418342735069359	0	3	1.46075928211212	0	1	403	eerste set	227974.337476918	174787.452438055
Zn_21172.2	highway	unclassified	Zandleemstreek	1	0.412698607504945	0	3	1.39356791973114	0	1	2638	eerste set	228744.202434327	174059.885346465
Zn_211755	highway	track	Zandleemstreek	1	0.224786787129336	0	3	1.36262285709381	0	1	609	eerste set	194038.682967276	181650.610254132
Zn_211841	highway	track	Zandleemstreek	1	0.385080009956817	0	3	1.44677758216858	0	1	1047	eerste set	136821.695887667	182974.96735456
Zn_211851	highway	track	Zandleemstreek	1	0.650956045754527	0	3	1.449822306633	0	1	615	eerste set	138717.577530603	182172.817157545
Zn_21186.2.1	highway	unclassified	Zandleemstreek	1	0.450852909839937	0	3	1.40120077133179	0	1	1112	eerste set	222806.408445484	176233.189327116
Zn_211965.5	highway	track	Zandleemstreek	2	0.70551594554333	0	4	1.54703783988953	0	1	739	eerste set	76143.1621813037	191394.398555911
Zn_211970.6	highway	track	Zandleemstreek	4	0.744121778083426	0	4	1.52076482772827	1	1	118	eerste set	83344.7512138205	160460.375869071
Zn_211970.7	highway	track	Zandleemstreek	3	0.71108481807346	0	3	1.50979995727539	1	1	129	eerste set	83386.7702188577	160486.482336501
Zn_211989.4	highway	track	Zandleemstreek	1	0.572766065229886	0	3	1.46545696258545	0	1	2726	eerste set	84542.0455395281	161617.761633133
Zn_211990.3	highway	track	Zandleemstreek	1	0.564563266503044	0	3	1.48133480548859	0	1	1111	eerste set	84047.5826610346	161937.858840935
Zn_212056.2	highway	track	Zandleemstreek	2	0.687228972234808	0	4	1.53608012199402	0	1	681	eerste set	76239.6249305156	193952.623955002
Zn_212057.1	highway	track	Zandleemstreek	2	0.630637186522986	0	4	1.53061151504517	0	1	219	eerste set	75632.9309070506	193552.329145637
Zn_212209.2	highway	path	Zandleemstreek	1	0.304933398543101	0	3	1.45975196361542	0	1	1816	eerste set	94725.2282888955	177903.745777824
Zn_212422.1.7	highway	unclassified	Zandleemstreek	3	0.441220265463525	0	3	1.47246527671814	1	1	624	eerste set	121261.284644431	161011.889892091
Zn_21262.1.1	highway	tertiary	Zandleemstreek	1	0.494275064568389	0	3	1.37435615062714	0	1	402	eerste set	158034.318364594	182501.420589825
Zn_21263.13	highway	track	Zandleemstreek	2	0.810421463206115	0	4	1.52645337581635	0	1	735	eerste set	158482.991800496	180928.181783926
Zn_212750	highway	track	Zandleemstreek	3	0.385907815332924	0	3	1.41665065288544	1	1	491	eerste set	109617.062653422	183716.680320117
Zn_212758	highway	track	Zandleemstreek	1	0.34624841231412	0	3	1.35142874717712	0	1	2238	eerste set	110395.910260825	183228.943726543
Zn_212798	highway	track	Zandleemstreek	3	0.552672971100829	0	3	1.49306571483612	1	1	253	eerste set	107573.627153934	181428.524338549
Zn_212804.5	highway	track	Zandleemstreek	3	0.442650111113182	0	3	1.42354905605316	1	1	217	eerste set	107421.190133304	180643.29148695
Zn_21282.1.5	highway	unclassified	Zandleemstreek	1	0.378382311913809	0	3	1.46847534179688	0	1	2969	eerste set	97956.2609872034	164846.688569046
Zn_21283.2	highway	unclassified	Zandleemstreek	1	0.319608130210403	0	3	1.41519033908844	0	1	1572	eerste set	95819.8036074962	167333.516398889
Zn_213022.3	highway	track	Zandleemstreek	1	0.586537736486895	0	3	1.45607578754425	0	1	118	eerste set	107644.649216477	177823.376158303
Zn_213037.1	highway	bridleway	Zandleemstreek	1	0.602567058769604	0	3	1.4509015083313	0	1	581	eerste set	108240.913372633	176988.424848144
Zn_213106.8	highway	track	Zandleemstreek	1	0.60730812592374	0	3	1.46764528751373	0	1	961	eerste set	110076.674265641	174719.888207667
Zn_213120	highway	track	Zandleemstreek	1	0.452508520592245	0	3	1.42919421195984	0	1	507	eerste set	110006.950728493	176161.03449502
Zn_213124.2	highway	track	Zandleemstreek	1	0.351290499604932	0	3	1.44340777397156	0	1	523	eerste set	110587.964595004	176837.345287608
Zn_213141.1	highway	path	Zandleemstreek	3	0.445359292344018	0	3	1.37812781333923	1	1	393	eerste set	182979.805697581	170706.85671897
Zn_21315.6	highway	track	Zandleemstreek	3	0.592407629153855	0.00200022616910117	3	1.48219501972198	1	1	181	eerste set	161582.566761856	170705.210507194
Zn_21326	highway	track	Zandleemstreek	3	0.399077446316396	0.0292559091300459	3	1.43536126613617	1	1	584	eerste set	164079.420744408	166977.116481249
Zn_213266	highway	path	Zandleemstreek	1	0.524000803073962	0	3	1.38136279582977	0	1	2701	eerste set	99623.9507866395	167908.049554203
Zn_213271.2	highway	track	Zandleemstreek	1	0.31938236510783	0	3	1.42299354076385	0	1	482	eerste set	91864.816225903	162271.517025368
Zn_21329.5	highway	unclassified	Zandleemstreek	4	0.629734126112596	0.004545965312615	4	1.5240832567215	1	1	142	eerste set	163177.804588274	166335.608570948
Zn_21338.3	highway	track	Zandleemstreek	3	0.589171662683588	0.00463147860409695	3	1.50708961486816	1	1	453	eerste set	164582.298253042	166965.770475915
Zn_21341	highway	track	Zandleemstreek	3	0.275057149969188	0.0130180412337283	3	1.390909075737	1	1	661	eerste set	165625.334801366	165785.080285803
Zn_213425.2	highway	track	Zandleemstreek	1	0.312835177133177	0	3	1.43747889995575	0	1	1027	eerste set	74391.0731585989	176060.206566715
Zn_213473	highway	track	Zandleemstreek	2	0.626799179779244	0	4	1.51753270626068	0	1	337	eerste set	103552.899783957	168523.422347053
Zn_21395.7	highway	unclassified	Zandleemstreek	1	0.526408964168044	0	3	1.42152893543243	0	1	2278	eerste set	115298.663340824	171025.070136569
Zn_21426.2.2	highway	tertiary	Zandleemstreek	1	0.350236929126281	0	3	1.40868282318115	0	1	52	eerste set	111512.882786708	168663.144284136
Zn_214452.1	highway	track	Zandleemstreek	1	0.625444589163842	0	3	1.47143173217773	0	1	443	eerste set	125550.458630591	176856.867438105
Zn_214479.2	highway	path	Zandleemstreek	1	0.553500776476943	0	3	1.46725380420685	0	1	1961	eerste set	151273.464782986	183064.607979982
Zn_214530	highway	track	Zandleemstreek	1	0.46620493681508	0	3	1.43940353393555	0	1	947	eerste set	128042.054438399	175187.01939734
Zn_214852.1	highway	track	Zandleemstreek	1	0.273100519080196	0	3	1.49762833118439	0	1	741	eerste set	96486.4218671557	163050.529749697
Zn_215116.1	highway	path	Zandleemstreek	1	0.450326124600697	0	3	1.45695734024048	0	1	1541	eerste set	87053.3239560016	162452.631987583
Zn_215253	highway	track	Zandleemstreek	1	0.27618597548202	0	3	1.3522629737854	0	1	508	eerste set	102404.577069512	178093.127665633
Zn_215283.1	highway	track	Zandleemstreek	1	0.580592588785776	0	3	1.49906134605408	0	1	73	eerste set	55567.8986284923	180790.653209548
Zn_215294	highway	track	Zandleemstreek	2	0.664501951909065	0	4	1.5280237197876	0	1	794	eerste set	52316.856389405	180409.864725623
Zn_215304	highway	track	Zandleemstreek	1	0.484717675226083	0	3	1.4741907119751	0	1	865	eerste set	53527.9420181659	180468.767217856
Zn_215305.6	highway	path	Zandleemstreek	2	0.383800674375574	0	4	1.51785087585449	0	1	128	eerste set	53992.8497537603	179603.448136383
Zn_215309	highway	track	Zandleemstreek	2	0.615360414582137	0	4	1.5233952999115	0	1	693	eerste set	55598.1526878408	178576.460145943
Zn_215362.3	highway	footway	Zandleemstreek	3	0.326983123561155	0	3	1.46067357063293	1	1	290	eerste set	44158.6123342892	188309.730807995
Zn_215376.1	highway	track	Zandleemstreek	4	0.621982857590999	0	4	1.52335703372955	1	1	255	eerste set	45692.7461534344	188387.553102962
Zn_215489	highway	track	Zandleemstreek	1	0.502778883431997	0	3	1.4091055393219	0	1	1445	eerste set	130634.177114611	165423.124060075
Zn_215564.8	highway	unclassified	Zandleemstreek	1	0.509250816372438	0	3	1.41454303264618	0	1	162	eerste set	117389.460790522	178376.15110027
Zn_215981.4	highway	track	Zandleemstreek	1	0.5809688639567	0	3	1.3947286605835	0	1	1882	eerste set	107178.634052992	178381.48810752
Zn_21612.6	highway	unclassified	Zandleemstreek	2	0.6502787504469	0	4	1.56341850757599	0	1	557	eerste set	106038.119271631	178460.854719069
Zn_216349	highway	path	Zandleemstreek	1	0.608286441368177	0	3	1.42915236949921	0	1	1774	eerste set	163911.119645022	180648.510183202
Zn_216599.4	highway	tertiary	Zandleemstreek	2	0.669619294234089	0	4	1.51334667205811	0	1	521	eerste set	75788.8450896303	183878.475780613
Zn_216689.4	highway	track	Zandleemstreek	1	0.511357957329786	0	3	1.43157982826233	0	1	2595	eerste set	112097.249486568	171180.948904773
Zn_216710	highway	path	Zandleemstreek	1	0.390724137521198	0	3	1.35610210895538	0	1	2728	eerste set	107806.076512184	171605.837702479
Zn_216756.6	highway	track	Zandleemstreek	2	0.599933132572964	0	4	1.55192601680756	0	1	204	eerste set	90475.4048372135	171754.227266775
Zn_21694.2	highway	track	Zandleemstreek	3	0.271219143225443	0.0466130691727511	3	1.4927339553833	1	1	541	eerste set	164538.12946842	168138.570220395
Zn_217145.6	highway	track	Zandleemstreek	2	0.695732791098465	0	4	1.55599939823151	0	1	144	eerste set	56295.9734298785	185721.813018566
Zn_217171.5	highway	tertiary	Zandleemstreek	1	0.401560862444706	0	3	1.45039212703705	0	1	1520	eerste set	124727.385476217	180545.15792118
Zn_21720.3	highway	unclassified	Zandleemstreek	1	0.347979278100501	0	3	1.45014417171478	0	1	1837	eerste set	79167.8070000097	189551.828066266
Zn_217297.5	highway	track	Zandleemstreek	1	0.416461359214578	0	3	1.42645299434662	0	1	2944	eerste set	197273.231752445	178883.894743769
Zn_217306	highway	path	Zandleemstreek	1	0.366416761477388	0	3	1.366415143013	0	1	733	eerste set	198233.347812116	177447.353309256
Zn_217376.3	highway	path	Zandleemstreek	1	0.573443360537693	0	3	1.45799612998962	0	1	623	eerste set	198759.840068828	176709.288248356
Zn_217389	highway	track	Zandleemstreek	4	0.517679380201891	0	4	1.55534183979034	1	1	75	eerste set	193022.724209203	175021.725461596
Zn_217392.2	highway	track	Zandleemstreek	1	0.418493245137743	0	3	1.45404303073883	0	1	1590	eerste set	193630.261679775	174586.266959148
Zn_217408.3	highway	track	Zandleemstreek	1	0.434221547283716	0	3	1.48211407661438	0	1	2742	eerste set	195473.030457497	173503.827749137
Zn_217412	highway	track	Zandleemstreek	1	0.511508467398159	0	3	1.44411206245422	0	1	1212	eerste set	192011.764090315	173027.52438914
Zn_217415.1	highway	track	Zandleemstreek	1	0.510379641885335	0	3	1.48168087005615	0	1	666	eerste set	192196.185690646	173364.181762166
Zn_217424.2	highway	path	Zandleemstreek	1	0.331648935681031	0	3	1.42158007621765	0	1	1983	eerste set	188714.574451437	174022.642564976
Zn_217452	highway	path	Zandleemstreek	3	0.218992149496654	0.0206470840036165	3	1.405104637146	1	1	323	eerste set	127981.959667203	162111.73472182
Zn_217489.1	highway	track	Zandleemstreek	2	0.758344979545621	0	4	1.54470682144165	0	1	508	eerste set	75087.9464776425	165115.119490431
Zn_217801.1	highway	track	Zandleemstreek	1	0.492544198782032	0	3	1.40213942527771	0	1	1017	eerste set	115341.898316508	168976.898498198
Zn_218442.3	highway	track	Zandleemstreek	1	0.339475459236866	0	3	1.3507297039032	0	1	887	eerste set	217139.782370443	172362.310539348
Zn_218523.2	highway	track	Zandleemstreek	1	0.380639962939536	0	3	1.37443518638611	0	1	372	eerste set	121761.273619871	180815.687604872
Zn_218705.3	highway	unclassified	Zandleemstreek	1	0.616263474992432	0	3	1.50748896598816	0	1	760	eerste set	73835.6775354657	164347.072977122
Zn_21890.1.3	highway	tertiary	Zandleemstreek	1	0.53686941392067	0	3	1.48065900802612	0	1	2401	eerste set	162835.150055728	166287.351410553
Zn_21900.2	highway	track	Zandleemstreek	3	0.512486782842714	0.0351717623751639	3	1.48988628387451	1	1	150	eerste set	163943.121224586	165848.420913171
Zn_21900.7	highway	track	Zandleemstreek	4	0.664200931772323	0.0498759996312944	4	1.533855676651	1	1	257	eerste set	164165.259945314	165743.280501647
Zn_219030.3	highway	track	Zandleemstreek	1	0.511132192227305	0	3	1.49102997779846	0	1	2882	eerste set	145078.633322242	184416.751908802
Zn_21928.7	highway	path	Zandleemstreek	1	0.381994553555	0	3	1.4400372505188	0	1	353	eerste set	140725.186027686	154997.714653287
Zn_219282.1	highway	unclassified	Zandleemstreek	1	0.421277681402811	0	3	1.43179774284363	0	1	101	eerste set	208273.825563301	180208.987035785
Zn_219512	highway	track	Zandleemstreek	1	0.452884795763171	0	3	1.41299164295197	0	1	1370	eerste set	129705.241403546	183182.318756841
Zn_219529.3	highway	track	Zandleemstreek	1	0.586612991521151	0	3	1.50033450126648	0	1	2861	eerste set	132924.270592224	166564.385679243
Zn_219532.2	highway	track	Zandleemstreek	1	0.418267480035202	0	3	1.45991158485413	0	1	488	eerste set	134386.268431245	167755.960014855
Zn_219543.4	highway	track	Zandleemstreek	1	0.218992149496658	0	3	1.472935795784	0	1	2690	eerste set	136635.237210938	170402.856987629
Zn_219561.4	highway	track	Zandleemstreek	1	0.339625969305275	0	3	1.45058584213257	0	1	2611	eerste set	141809.383547036	167050.266619683
Zn_219666.1	highway	track	Zandleemstreek	1	0.285141324550799	0	3	1.49838864803314	0	1	2685	eerste set	114564.64351313	166365.367175806
