pointid	key	value	Naam	tar_group	cvvi	area_prop_sb	openheid_klasse	openheid_waarde	is_sbp	in_sample	sample_order	batch	X	Y
Zn_29555.1	highway	unclassified	Zandleemstreek	8	0.436554453343661	0	4	1.51587665081024	1	1	120	eerste set	28649.6235671674	179826.415269887
Zn_29556.4	highway	unclassified	Zandleemstreek	6	0.654041502156484	0	4	1.53207969665527	0	1	797	eerste set	28838.566521906	175817.144214214
Zn_29557	highway	unclassified	Zandleemstreek	6	0.485620735636379	0	4	1.53232204914093	0	1	14	eerste set	29247.8333752926	174555.006116187
Zn_29583.2	highway	track	Zandleemstreek	6	0.6244662737193	0	4	1.51029932498932	0	1	35	eerste set	34631.6026881215	177034.961853553
Zn_29584.1	highway	track	Zandleemstreek	5	0.572389790058969	0	3	1.48084044456482	0	1	923	eerste set	34284.4219164308	177293.011442853
Zn_29629.2.1	highway	unclassified	Zandleemstreek	8	0.540406400527656	0	4	1.53335845470428	1	1	19	eerste set	27261.6930300769	177947.491573453
Zn_29638.3	highway	unclassified	Zandleemstreek	7	0.556962508049724	0	3	1.50435900688171	1	1	139	eerste set	35690.4855169654	171502.781074798
Zn_29680.14	highway	unclassified	Zandleemstreek	5	0.576679327007848	0	3	1.50060486793518	0	1	1280	eerste set	46297.3885344647	179645.757851664
Zn_29680.4	highway	unclassified	Zandleemstreek	6	0.663222616327835	0	4	1.54111480712891	0	1	318	eerste set	45989.9670304954	179248.567037509
Zn_29683.2	highway	unclassified	Zandleemstreek	7	0.6446346228826	0	3	1.46953237056732	1	1	482	eerste set	38791.2693341483	182782.488134749
Zn_29684.20	highway	unclassified	Zandleemstreek	8	0.758043959408836	0	4	1.54954600334167	1	1	44	eerste set	37734.9959278933	183664.336032213
Zn_29685.3.2	highway	unclassified	Zandleemstreek	8	0.656750683387358	0	4	1.51788794994354	1	1	251	eerste set	38058.1136718751	181460.133178565
Zn_29687.10	highway	unclassified	Zandleemstreek	6	0.445735567515016	0	4	1.51078045368195	0	1	83	eerste set	37106.2203220907	179613.854489274
Zn_29701.1.5	highway	unclassified	Zandleemstreek	7	0.580893608922643	0	3	1.44449901580811	1	1	475	eerste set	252241.51945324	206208.405107595
Zn_29721.1.8	highway	unclassified	Zandleemstreek	8	0.446789137993689	0	4	1.540900349617	1	1	127	eerste set	26573.0733942119	176924.922769687
Zn_29732	highway	unclassified	Zandleemstreek	5	0.632443307343645	0	3	1.47761392593384	0	1	311	eerste set	244590.677896423	179551.684209585
Zn_29738.4	highway	track	Zandleemstreek	5	0.409387386000606	0	3	1.48126244544983	0	1	330	eerste set	93372.5967114003	161869.539792472
Zn_29840.1	highway	unclassified	Zandleemstreek	5	0.333906586706758	0	3	1.45481026172638	0	1	760	eerste set	63721.4825885989	189940.456236583
Zn_29856.6	highway	track	Zandleemstreek	5	0.605727770205687	0	3	1.49992549419403	0	1	1792	eerste set	60407.2894339226	187646.730555179
Zn_29869.1.3	highway	unclassified	Zandleemstreek	7	0.503606688808073	0	3	1.42271685600281	1	1	79	eerste set	94074.2583309159	176015.625195331
Zn_29884.2	highway	unclassified	Zandleemstreek	5	0.368448647400591	0	3	1.37519943714142	0	1	1393	eerste set	110730.414418478	171306.828512427
Zn_299.2	highway	unclassified	Zandleemstreek	5	0.499166641790794	0	3	1.4538346529007	0	1	1044	eerste set	170372.807358051	177528.154502445
Zn_29911.4	highway	unclassified	Zandleemstreek	5	0.6642009317723	0	3	1.49131321907043	0	1	154	eerste set	97622.7102166593	175107.79692927
Zn_29918	highway	unclassified	Zandleemstreek	5	0.482083749029392	0	3	1.4974377155304	0	1	894	eerste set	46156.7821667588	188681.081201016
Zn_29918.22	highway	unclassified	Zandleemstreek	6	0.538224004536081	0	4	1.52593159675598	0	1	304	eerste set	45611.4433966568	189569.190657076
Zn_29920.1	highway	unclassified	Zandleemstreek	5	0.581345139127702	0	3	1.50669085979462	0	1	2256	eerste set	33219.5469824772	185365.904049094
Zn_29927.3	highway	unclassified	Zandleemstreek	6	0.755109013075364	0	4	1.52316558361053	0	1	727	eerste set	63675.6673054326	167636.886337159
Zn_29962	highway	unclassified	Zandleemstreek	6	0.55718827315229	0	4	1.51573050022125	0	1	717	eerste set	56522.427557665	181352.061228574
Zn_29973.3	highway	unclassified	Zandleemstreek	5	0.281529082909614	0	3	1.4868186712265	0	1	244	eerste set	60816.0943026441	186985.53419431
Zn_29979.3	highway	unclassified	Zandleemstreek	6	0.607308125923716	0	4	1.53104317188263	0	1	491	eerste set	48704.2585169028	171000.993927906
Zn_29980.1	highway	unclassified	Zandleemstreek	5	0.417514929693268	0	3	1.46357583999634	0	1	165	eerste set	49201.1600617985	170601.587833117
Zn_30000	highway	unclassified	Zandleemstreek	5	0.280927042636082	0	3	1.46883475780487	0	1	919	eerste set	47058.4895422498	169133.106687254
Zn_30000.4	highway	unclassified	Zandleemstreek	6	0.613253273624806	0	4	1.5175564289093	0	1	391	eerste set	47177.9699452648	169299.352189478
Zn_30031.1.2	highway	unclassified	Zandleemstreek	7	0.509250816372447	0	3	1.48347449302673	1	1	500	eerste set	43242.8283187263	184419.167440465
Zn_30040.1	highway	tertiary	Zandleemstreek	7	0.496532715594133	0.0142711715348801	3	1.50975203514099	1	1	144	eerste set	29458.2927240668	177525.005518758
Zn_30057.3	highway	track	Zandleemstreek	6	0.668866743892197	0	4	1.53698837757111	0	1	443	eerste set	44862.1749412263	178037.892837385
Zn_30059.2.3	highway	unclassified	Zandleemstreek	6	0.582925494845717	0	4	1.51029753684998	0	1	720	eerste set	46893.0307405911	176414.066864788
Zn_30060.3	highway	unclassified	Zandleemstreek	6	0.629207340873379	0	4	1.54120528697968	0	1	679	eerste set	46995.9317580516	177702.917712262
Zn_30062.4	highway	unclassified	Zandleemstreek	6	0.713267214065044	0	4	1.5328232049942	0	1	460	eerste set	49009.6838841928	179030.856166805
Zn_30064.10	highway	unclassified	Zandleemstreek	6	0.464925601233783	0	4	1.53094589710236	0	1	626	eerste set	54409.9398844319	179382.776274811
Zn_30150.4.6	highway	tertiary	Zandleemstreek	6	0.443252151386695	0	4	1.52393901348114	0	1	726	eerste set	40251.0029377286	181064.852922971
Zn_30150.6.3	highway	tertiary	Zandleemstreek	6	0.535439568271019	0	4	1.5134950876236	0	1	206	eerste set	40753.7861991317	180468.463470437
Zn_30159.8	highway	tertiary	Zandleemstreek	6	0.645387173224501	0	4	1.5343611240387	0	1	250	eerste set	41187.7769375864	179657.418567004
Zn_30183.1.2	highway	track	Zandleemstreek	5	0.232763820753648	0	3	1.35007810592651	0	1	218	eerste set	166985.26369176	164290.644686521
Zn_30200.2.2	highway	unclassified	Zandleemstreek	8	0.493447259192273	0	4	1.52142715454102	1	1	220	eerste set	40355.1340506764	183115.630352976
Zn_30203.2.3	highway	unclassified	Zandleemstreek	6	0.720416442313211	0	4	1.54865968227386	0	1	205	eerste set	47700.8069900548	180884.43257699
Zn_30250.5.6	highway	unclassified	Zandleemstreek	6	0.695582281030093	0	4	1.5411981344223	0	1	595	eerste set	34516.592933689	180021.880152245
Zn_30257	highway	track	Zandleemstreek	5	0.382671848862636	0	3	1.36446309089661	0	1	438	eerste set	245891.845487766	186779.100745313
Zn_30272.1	highway	tertiary	Zandleemstreek	5	0.678499388268661	0	3	1.48544180393219	0	1	1917	eerste set	50312.4215022188	166646.550763152
Zn_30292	highway	unclassified	Zandleemstreek	6	0.562230360443105	0	4	1.53004658222198	0	1	589	eerste set	43873.94416739	179393.232265357
Zn_30302.1	highway	unclassified	Zandleemstreek	8	0.572088769922164	0	4	1.53198993206024	1	1	427	eerste set	38625.9723819378	162336.208966636
Zn_30303.3	highway	unclassified	Zandleemstreek	7	0.528967635330556	0	3	1.49494051933289	1	1	136	eerste set	41299.2087854445	162271.558893776
Zn_30337	highway	tertiary	Zandleemstreek	7	0.359944828536981	0	3	1.44976437091827	1	1	113	eerste set	192735.675042851	175956.806169616
Zn_30383.8	highway	track	Zandleemstreek	5	0.262489559259235	0	3	1.43719255924225	0	1	904	eerste set	163450.078652219	173333.003021314
Zn_30405.4	highway	unclassified	Zandleemstreek	7	0.443176896352501	0	3	1.45273315906525	1	1	312	eerste set	36636.8865076233	166500.882179896
Zn_30524.14	highway	unclassified	Zandleemstreek	6	0.683917750730438	0	4	1.54907274246216	0	1	512	eerste set	46591.3355697199	175105.67825042
Zn_30531.1.2	highway	unclassified	Zandleemstreek	5	0.433544251975998	0	3	1.49419009685516	0	1	1318	eerste set	55568.7493096173	187114.565279581
Zn_30536.3	highway	unclassified	Zandleemstreek	5	0.427448594206519	0	3	1.49548065662384	0	1	106	eerste set	57020.9015124518	186312.599321241
Zn_30599.11	highway	track	Zandleemstreek	5	0.687379482303283	0	3	1.49738645553589	0	1	378	eerste set	166610.59826626	180888.667759764
Zn_30616.6	highway	track	Zandleemstreek	5	0.365513701067109	0	3	1.4764279127121	0	1	487	eerste set	145097.975207224	159555.920023634
Zn_30622.1	highway	track	Zandleemstreek	5	0.55395230668213	0	3	1.43761837482452	0	1	437	eerste set	134461.757616461	185654.095315022
Zn_30632.1	highway	track	Zandleemstreek	5	0.237881163078639	0	3	1.3850998878479	0	1	1987	eerste set	133513.921360009	185239.469954352
Zn_30675	highway	tertiary	Zandleemstreek	5	0.413225392744394	0	3	1.42051005363464	0	1	1742	eerste set	121790.430165102	178267.30367795
Zn_30683.2.1	highway	unclassified	Zandleemstreek	6	0.506767400244123	0	4	1.52139806747437	0	1	113	eerste set	119647.36689723	173526.138055491
Zn_30717.2	highway	unclassified	Zandleemstreek	7	0.410365701445102	0.0396866220665187	3	1.44295537471771	1	1	502	eerste set	92061.4846093873	176506.307742888
Zn_30724	highway	tertiary	Zandleemstreek	8	0.639291515454999	0	4	1.55264341831207	1	1	104	eerste set	29743.9822550396	184292.667208647
Zn_30725.1	highway	unclassified	Zandleemstreek	6	0.636657589258292	0	4	1.55133414268494	0	1	231	eerste set	34007.261533587	185515.338853014
Zn_30850.2	highway	tertiary	Zandleemstreek	6	0.70363456968853	0	4	1.52682065963745	0	1	17	eerste set	122471.734066017	171803.524362226
Zn_30851.1.4	highway	unclassified	Zandleemstreek	5	0.407280245043271	0	3	1.44112610816956	0	1	1079	eerste set	117428.860217369	170995.89293786
Zn_30864.6	highway	track	Zandleemstreek	5	0.539879615288297	0	3	1.41098880767822	0	1	2483	eerste set	103818.582385502	180487.231139775
Zn_30866.4	highway	track	Zandleemstreek	5	0.428502164685214	0	3	1.47500026226044	0	1	1117	eerste set	102316.391012895	179609.481073226
Zn_3091.5	highway	track	Zandleemstreek	5	0.799434228214168	0	3	1.50925326347351	0	1	2312	eerste set	169602.54847495	177953.206104942
Zn_30919.2	highway	unclassified	Zandleemstreek	5	0.518883460748925	0	3	1.44417119026184	0	1	726	eerste set	86632.8280407588	163152.083127324
Zn_30971.3	highway	track	Zandleemstreek	5	0.385080009956818	0	3	1.39725172519684	0	1	538	eerste set	115652.827330414	178861.035981169
Zn_31147	highway	track	Zandleemstreek	6	0.818850027035414	0	4	1.5417069196701	0	1	798	eerste set	95587.257794948	167950.998762123
Zn_31152.1	highway	unclassified	Zandleemstreek	5	0.459733003874575	0	3	1.35860562324524	0	1	322	eerste set	88483.5118498822	162211.571289867
Zn_31191.1.3	highway	track	Zandleemstreek	5	0.388466486495485	0	3	1.43559265136719	0	1	451	eerste set	114030.619081857	183714.016708143
Zn_31196.5	highway	unclassified	Zandleemstreek	5	0.523474017834597	0	3	1.47858023643494	0	1	2379	eerste set	110871.732050538	183488.055252856
Zn_31222.1	highway	unclassified	Zandleemstreek	5	0.516174279518064	0	3	1.48378932476044	0	1	2468	eerste set	48874.4568505128	179683.445244617
Zn_31222.9	highway	unclassified	Zandleemstreek	6	0.685949636653596	0	4	1.53563725948334	0	1	225	eerste set	48997.852624221	179871.978302924
Zn_31226.2	highway	unclassified	Zandleemstreek	5	0.411419271923774	0	3	1.49698114395142	0	1	1447	eerste set	57500.1536533219	177764.686055762
Zn_31232.1	highway	unclassified	Zandleemstreek	5	0.602717568838045	0	3	1.43442845344543	0	1	2464	eerste set	60407.3276805052	178129.035740798
Zn_31255.5.3	highway	unclassified	Zandleemstreek	8	0.446939648062065	0	4	1.52739298343658	1	1	16	eerste set	41740.8332058016	163902.443246382
Zn_31309.2	highway	track	Zandleemstreek	8	0.490286547756241	0.021014151111677	4	1.55011355876923	1	1	207	eerste set	35036.2643352294	166906.998681164
Zn_31325.4	highway	unclassified	Zandleemstreek	8	0.592257119085447	0	4	1.51500177383423	1	1	347	eerste set	29044.1249680637	194603.042307299
Zn_31353	highway	unclassified	Zandleemstreek	5	0.192201357324553	0	3	1.38023006916046	0	1	46	eerste set	97987.4688932259	168345.727909099
Zn_31354.2	highway	track	Zandleemstreek	8	0.331724190715185	0	4	1.52910423278809	1	1	475	eerste set	99995.9335582581	168557.713441102
Zn_31368.2	highway	track	Zandleemstreek	6	0.576152541768485	0	4	1.51846170425415	0	1	621	eerste set	104653.857866585	169218.351909254
Zn_31384.2	highway	unclassified	Zandleemstreek	6	0.495102869944455	0	4	1.53220307826996	0	1	174	eerste set	118636.517227976	168039.233269825
Zn_31402.1.1	highway	unclassified	Zandleemstreek	8	0.600986703051625	0.051589999871057	4	1.51233148574829	1	1	236	eerste set	32963.8755023745	191914.223140616
Zn_31426.4	highway	unclassified	Zandleemstreek	6	0.653138441746204	0	4	1.51512157917023	0	1	90	eerste set	42489.2152460059	181982.746177232
Zn_31427.1.3	highway	unclassified	Zandleemstreek	6	0.593160179495741	0	4	1.52893841266632	0	1	503	eerste set	42688.5691797028	182576.769391151
Zn_31428.5	highway	unclassified	Zandleemstreek	5	0.550641085177676	0	3	1.49154794216156	0	1	2378	eerste set	42573.1062465184	179897.829285795
Zn_31430.3	highway	unclassified	Zandleemstreek	5	0.569003313520332	0	3	1.49701261520386	0	1	1483	eerste set	40672.2031266663	178348.427125428
Zn_31431.2	highway	unclassified	Zandleemstreek	6	0.657804253866059	0	4	1.52598714828491	0	1	168	eerste set	40517.5215166463	178544.424481695
Zn_31435.4	highway	track	Zandleemstreek	6	0.605125729932174	0	4	1.54279780387878	0	1	566	eerste set	51092.6968332152	178204.287451228
Zn_31436.1.1	highway	tertiary	Zandleemstreek	5	0.535439568271006	0	3	1.50284910202026	0	1	2103	eerste set	56283.5312115768	174019.763694726
Zn_31447.1.4	highway	unclassified	Zandleemstreek	5	0.488480426935634	0	3	1.48917651176453	0	1	109	eerste set	59117.7812373497	169593.587825481
Zn_31457.1	highway	unclassified	Zandleemstreek	5	0.547706138844183	0	3	1.49389564990997	0	1	1258	eerste set	62272.8490623379	170668.497219818
Zn_31462.1	highway	unclassified	Zandleemstreek	5	0.4050978490517	0	3	1.50701975822449	0	1	4	eerste set	63587.7935483138	174875.345922052
Zn_31515.1.7	highway	unclassified	Zandleemstreek	5	0.536041608544538	0	3	1.47526443004608	0	1	964	eerste set	45421.8808543664	184742.964594762
Zn_31565.2	highway	tertiary	Zandleemstreek	8	0.631389736864923	0	4	1.51820194721222	1	1	84	eerste set	28297.5479836001	188036.012446756
Zn_31571	highway	unclassified	Zandleemstreek	6	0.690615448773479	0	4	1.54385554790497	0	1	75	eerste set	45055.1558862406	182753.703170293
Zn_31579.1.1	highway	tertiary	Zandleemstreek	8	0.621305562283277	0	4	1.52354717254639	1	1	91	eerste set	31139.6541542841	191607.794206248
Zn_31580.2	highway	unclassified	Zandleemstreek	7	0.626949689847644	0.00408882983717174	3	1.49801647663116	1	1	567	eerste set	29703.516492181	193354.970711844
Zn_31583.3	highway	unclassified	Zandleemstreek	8	0.594213749974414	0.030610583884572	4	1.54567468166351	1	1	12	eerste set	28837.7455516086	193000.492623858
Zn_31586.19	highway	unclassified	Zandleemstreek	8	0.796348771812227	0.00943052842930167	4	1.56190490722656	1	1	355	eerste set	27820.0054422546	192485.94352477
Zn_31598.5	highway	tertiary	Zandleemstreek	8	0.508949796235694	0	4	1.51427483558655	1	1	433	eerste set	28465.5493949376	183567.61738478
Zn_31602.1	highway	unclassified	Zandleemstreek	8	0.551468890553765	0	4	1.54248130321503	1	1	190	eerste set	26587.8773106637	175895.293623157
Zn_31606.5	highway	unclassified	Zandleemstreek	7	0.436629708377854	0.0090762794081785	3	1.49967861175537	1	1	189	eerste set	191397.370176005	180239.901010567
Zn_3161	highway	unclassified	Zandleemstreek	7	0.293193613209288	0	3	1.40245270729065	1	1	133	eerste set	203679.598828148	180457.199148667
Zn_31620.13	highway	unclassified	Zandleemstreek	5	0.473278910029033	0	3	1.44165802001953	0	1	1373	eerste set	62410.8641176598	188627.83186448
Zn_31639.2	highway	unclassified	Zandleemstreek	6	0.463646265652521	0	4	1.51980090141296	0	1	363	eerste set	195193.633211658	174023.513173031
Zn_31643.3	highway	unclassified	Zandleemstreek	5	0.260457673336068	0	3	1.43632328510284	0	1	784	eerste set	205845.811029725	179757.082980295
Zn_31656.2.3	highway	unclassified	Zandleemstreek	6	0.629508361010125	0	4	1.52206134796143	0	1	365	eerste set	56246.4120421572	189452.468896147
Zn_31664	highway	unclassified	Zandleemstreek	5	0.565616836981752	0	3	1.50341701507568	0	1	1908	eerste set	55000.0808232216	190013.049920917
Zn_31664.1.3	highway	unclassified	Zandleemstreek	6	0.680681784260178	0	4	1.53704380989075	0	1	521	eerste set	55001.509670342	190444.202148611
Zn_31680.1.1	highway	unclassified	Zandleemstreek	6	0.738853925690042	0	4	1.52041053771973	0	1	215	eerste set	59247.0019094672	187446.872724542
Zn_31680.6.2	highway	unclassified	Zandleemstreek	6	0.607985421231416	0	4	1.51954567432404	0	1	133	eerste set	58990.8072227941	188473.992577272
Zn_31682.4	highway	unclassified	Zandleemstreek	6	0.660287669994367	0	4	1.51531767845154	0	1	140	eerste set	57488.0107978757	189101.251093741
Zn_31690.2	highway	unclassified	Zandleemstreek	6	0.734413878672799	0	4	1.5142982006073	0	1	440	eerste set	57469.2486873313	187447.432175695
Zn_31738.1	highway	unclassified	Zandleemstreek	5	0.572314535024759	0	3	1.50515902042389	0	1	1552	eerste set	48358.8598322907	190447.822199246
Zn_31738.2.3	highway	unclassified	Zandleemstreek	5	0.499317151859203	0	3	1.48359572887421	0	1	118	eerste set	47704.0369211891	190131.373594955
Zn_31778.4	highway	unclassified	Zandleemstreek	6	0.606405065513382	0	4	1.53336095809937	0	1	623	eerste set	54689.8631213778	170097.688217039
Zn_31790.1.2	highway	unclassified	Zandleemstreek	6	0.61295225348803	0	4	1.53288722038269	0	1	463	eerste set	110051.702361703	176848.621492788
Zn_31790.1.8	highway	unclassified	Zandleemstreek	5	0.404646318846579	0	3	1.49288237094879	0	1	1613	eerste set	109779.775075304	176714.020820305
Zn_31804.1.3	highway	track	Zandleemstreek	5	0.256845431694857	0	3	1.37293899059296	0	1	2110	eerste set	137248.31852199	178426.174852371
Zn_31831.2.1	highway	tertiary	Zandleemstreek	7	0.402162902718288	0.0160264836857574	3	1.4538379907608	1	1	242	eerste set	188749.225130969	177475.510140343
Zn_31836.5	highway	track	Zandleemstreek	6	0.787694442880202	0	4	1.5308176279068	0	1	25	eerste set	108554.230700563	179098.787936152
Zn_31853.1	highway	unclassified	Zandleemstreek	5	0.338196123655661	0	3	1.41061389446259	0	1	1265	eerste set	192007.067232278	175391.596207478
Zn_319.3	highway	unclassified	Zandleemstreek	5	0.452282755489653	0	3	1.47691285610199	0	1	2350	eerste set	68180.4120189677	176038.200932259
Zn_31963	highway	track	Zandleemstreek	5	0.343915506254211	0	3	1.41528868675232	0	1	970	eerste set	164725.433703195	170404.372413887
Zn_32044.1	highway	track	Zandleemstreek	5	0.472601614721277	0	3	1.45915400981903	0	1	1740	eerste set	176058.551767283	169006.181646849
Zn_32052.8	highway	track	Zandleemstreek	5	0.301847942141261	0	3	1.35869967937469	0	1	669	eerste set	92639.4992542687	162210.927396918
Zn_32064	highway	unclassified	Zandleemstreek	7	0.306062224055979	0	3	1.45974385738373	1	1	1	eerste set	42391.8078556128	184830.658189712
Zn_32067.2.1	highway	unclassified	Zandleemstreek	8	0.663222616327837	0	4	1.5185261964798	1	1	291	eerste set	43287.3509161743	185301.78645454
Zn_32107.1	highway	unclassified	Zandleemstreek	5	0.540933185766969	0	3	1.49471187591553	0	1	800	eerste set	75358.5362228121	164595.726337193
Zn_32107.2.8	highway	unclassified	Zandleemstreek	6	0.633647387890653	0	4	1.527916431427	0	1	50	eerste set	74930.6028208305	165017.087695962
Zn_32110.1	highway	unclassified	Zandleemstreek	5	0.617467555539533	0	3	1.47908008098602	0	1	2039	eerste set	59889.7457590232	183225.602336158
Zn_32202.2	highway	unclassified	Zandleemstreek	6	0.595568340589841	0	4	1.51283061504364	0	1	73	eerste set	75549.0338648485	192243.441449857
Zn_32232.1	highway	unclassified	Zandleemstreek	7	0.343238210946509	0	3	1.41407513618469	1	1	222	eerste set	184354.573428801	177478.192395719
Zn_32247.2	highway	unclassified	Zandleemstreek	6	0.708601401945138	0	4	1.5376478433609	0	1	395	eerste set	71297.866599389	191092.015443114
Zn_32270.6	highway	unclassified	Zandleemstreek	5	0.464248305926066	0	3	1.38736379146576	0	1	13	eerste set	137625.988232999	180052.092429794
Zn_32274.2	highway	unclassified	Zandleemstreek	5	0.585408910974033	0	3	1.48376500606537	0	1	364	eerste set	152452.179205895	182669.662467005
Zn_32313.3	highway	track	Zandleemstreek	5	0.170603162511662	0.0489408306043951	3	1.43128609657288	0	1	209	eerste set	191766.222188591	179963.281369084
Zn_32318	highway	track	Zandleemstreek	5	0.338271378689812	0.0124117432977911	3	1.44127666950226	0	1	985	eerste set	143914.735794491	177924.097177339
Zn_32335.2	highway	unclassified	Zandleemstreek	7	0.648698394728893	0	3	1.48836708068848	1	1	506	eerste set	99317.637131644	167247.558600462
Zn_32335.8	highway	unclassified	Zandleemstreek	8	0.580291568649035	0	4	1.55375134944916	1	1	113	eerste set	99067.3315820578	167235.523675724
Zn_32344	highway	unclassified	Zandleemstreek	5	0.571712494751137	0.000370422862998865	3	1.50713169574738	0	1	620	eerste set	161983.248623323	179116.639208404
Zn_32371.6	highway	track	Zandleemstreek	5	0.30591171398756	0	3	1.43607258796692	0	1	1763	eerste set	192470.16433917	180901.851991223
Zn_32384.3	highway	unclassified	Zandleemstreek	8	0.658481549173778	0.0419391192739487	4	1.54863572120667	1	1	278	eerste set	91877.656577087	177262.636962041
Zn_32395.8	highway	unclassified	Zandleemstreek	7	0.535289058202728	0	3	1.49617075920105	1	1	138	eerste set	183460.8236224	172330.555398105
Zn_32418.1.8	highway	unclassified	Zandleemstreek	8	0.663899911635612	0.0833106311673477	4	1.55911111831665	1	1	80	eerste set	186900.87613568	179151.386156709
Zn_32453.2	highway	tertiary	Zandleemstreek	5	0.479299312764334	0	3	1.38392972946167	0	1	312	eerste set	188822.973341912	172716.702888457
Zn_32460.1.3	highway	tertiary	Zandleemstreek	5	0.321790526201943	0	3	1.48033428192139	0	1	367	eerste set	188821.517475378	177020.93738675
Zn_32487	highway	track	Zandleemstreek	5	0.464925601233765	0	3	1.46027684211731	0	1	942	eerste set	193306.839537796	181795.239895134
Zn_32495.1.5	highway	unclassified	Zandleemstreek	5	0.584355340495367	0	3	1.49915432929993	0	1	1693	eerste set	56307.9182833041	165559.137862746
Zn_325.4	highway	unclassified	Zandleemstreek	5	0.439113124506161	0	3	1.46783494949341	0	1	445	eerste set	66963.7504692191	176455.122373925
Zn_32544.1.7	highway	unclassified	Zandleemstreek	7	0.693625650141146	0	3	1.49713587760925	1	1	198	eerste set	92339.5344087153	172308.122859024
Zn_32560.5	highway	unclassified	Zandleemstreek	5	0.60452368965859	0	3	1.45406150817871	0	1	978	eerste set	198863.561381501	178970.628427994
Zn_32587.2	highway	tertiary	Zandleemstreek	6	0.556360467776222	0.00170686837356413	4	1.5197286605835	0	1	453	eerste set	187832.980375806	169125.071042778
Zn_32593.2	highway	unclassified	Zandleemstreek	5	0.521667897013943	0	3	1.47656774520874	0	1	1348	eerste set	190330.940484612	172911.165586128
Zn_32675.3	highway	unclassified	Zandleemstreek	5	0.651859106164915	0	3	1.49101281166077	0	1	610	eerste set	71507.453984612	178067.375166548
Zn_32691.1	highway	track	Zandleemstreek	5	0.235698767087115	0	3	1.38072037696838	0	1	909	eerste set	70369.1166067878	190063.374006769
Zn_3276.1	highway	unclassified	Zandleemstreek	5	0.400958822171196	0	3	1.35575497150421	0	1	995	eerste set	171172.031878709	180364.839919674
Zn_32772.2	highway	track	Zandleemstreek	6	0.787769697914395	0	4	1.53608071804047	0	1	60	eerste set	58206.647342958	180315.616602832
Zn_32800.1	highway	track	Zandleemstreek	7	0.558542863767759	0	3	1.45917773246765	1	1	81	eerste set	195779.411386686	180923.254308661
Zn_32815.3	highway	track	Zandleemstreek	5	0.352870855322983	0	3	1.42090702056885	0	1	1547	eerste set	191548.509556313	181100.834440704
Zn_32853.2	highway	track	Zandleemstreek	5	0.279045666781343	0	3	1.4309378862381	0	1	447	eerste set	194636.156189584	181582.40395786
Zn_32879.1.4	highway	unclassified	Zandleemstreek	5	0.507218930449284	0	3	1.46701896190643	0	1	176	eerste set	59209.4421498521	172641.08138742
Zn_32919.4	highway	unclassified	Zandleemstreek	6	0.68181060977307	0	4	1.51227390766144	0	1	171	eerste set	61142.2344422594	175434.220513905
Zn_33022	highway	track	Zandleemstreek	6	0.530547991048564	0	4	1.51687276363373	0	1	284	eerste set	56136.9345130229	176019.048848672
Zn_33079.3	highway	track	Zandleemstreek	7	0.488405171901429	0	3	1.47682547569275	1	1	23	eerste set	119896.037729695	163925.271565928
Zn_33085.3	highway	track	Zandleemstreek	5	0.516174279518062	0	3	1.39087319374084	0	1	2357	eerste set	125191.533300809	165540.832996943
Zn_33106.7	highway	track	Zandleemstreek	6	0.793112805341992	0	4	1.55739629268646	0	1	188	eerste set	50674.6163610049	175747.868610572
Zn_33108.1	highway	track	Zandleemstreek	5	0.535213803168451	0	3	1.49897480010986	0	1	1450	eerste set	52111.0450501668	175089.890964174
Zn_33108.4	highway	track	Zandleemstreek	6	0.668264703618663	0	4	1.5273380279541	0	1	201	eerste set	52020.6952266376	174969.590143652
Zn_33180	highway	track	Zandleemstreek	5	0.494500829670919	0	3	1.46743655204773	0	1	908	eerste set	195383.493613823	178796.046978826
Zn_33203.1.5	highway	unclassified	Zandleemstreek	5	0.525731668860356	0	3	1.49775898456573	0	1	617	eerste set	60868.6085951754	168312.511227362
Zn_33256.13	highway	unclassified	Zandleemstreek	8	0.715675375159159	0	4	1.54158353805542	1	1	45	eerste set	28835.6694166883	189327.893628552
Zn_33257.15	highway	unclassified	Zandleemstreek	7	0.574346420947911	0	3	1.50979685783386	1	1	517	eerste set	26898.8623112668	189552.034221182
Zn_33291.2	highway	track	Zandleemstreek	5	0.447692198404005	0	3	1.35032379627228	0	1	809	eerste set	133077.882425482	173210.015355538
Zn_33296.1	highway	unclassified	Zandleemstreek	7	0.364083855417454	0	3	1.40789353847504	1	1	498	eerste set	183715.795515133	177725.764545158
Zn_33312.1.10	highway	unclassified	Zandleemstreek	5	0.514744433868422	0	3	1.36433792114258	0	1	80	eerste set	55572.0965756842	181022.223108176
Zn_33417.4	highway	unclassified	Zandleemstreek	8	0.562305615477366	0	4	1.51875257492065	1	1	87	eerste set	184718.005979277	175674.648596753
Zn_33429.1.1	highway	track	Zandleemstreek	5	0.487050581286104	0.0032107097248202	3	1.38743197917938	0	1	444	eerste set	195168.802615065	179459.858753696
Zn_33430.4	highway	track	Zandleemstreek	7	0.401786627547258	0.0933775325773616	3	1.45900416374207	1	1	83	eerste set	165168.185865219	172602.838277577
Zn_33478.1	highway	tertiary	Zandleemstreek	5	0.626573414676675	0	3	1.49956905841827	0	1	2084	eerste set	46823.2810953841	188701.446296736
